pineapples,"['Central America', -0.8227934659780006]"
pineapples,"['Caribbean', -0.9157238710494456]"
pineapples,"['Southern Asia', -0.7159208231790783]"
pineapples,"['Southern Europe', 0.7986344490050971]"
pineapples,"['Oceania', 0.8908744703796853]"
linseed,"['Asia', 0.7924925121456853]"
linseed,"['Southern Asia', 0.7770357309099867]"
fruit_fresh_nes,"['World', -0.8275970457467526]"
fruit_fresh_nes,"['Southern Africa', -0.8196325498918384]"
fruit_fresh_nes,"['Northern America', 0.9027587098675623]"
fruit_fresh_nes,"['Caribbean', -0.9019277015029759]"
fruit_fresh_nes,"['Asia', -0.8586602161857083]"
fruit_fresh_nes,"['Central Asia', 0.7572051738726383]"
fruit_fresh_nes,"['Southern Asia', -0.7317445994540788]"
fruit_fresh_nes,"['South-Eastern Asia', -0.930183359599]"
fruit_fresh_nes,"['Western Europe', -0.717828564241764]"
fruit_fresh_nes,"['Oceania', 0.825015768908596]"
dates,"['World', -0.8298469140428646]"
dates,"['Eastern Africa', -0.7625315749561428]"
dates,"['Middle Africa', 0.7516619802215255]"
dates,"['Asia', -0.7273013871660745]"
dates,"['Eastern Asia', -0.7313984416499757]"
dates,"['Southern Asia', -0.7180321748709636]"
dates,"['Southern Europe', 0.8265789251794617]"
mangoes_mangosteens_guavas,"['World', -0.847096356505274]"
mangoes_mangosteens_guavas,"['Eastern Africa', -0.7246093112393397]"
mangoes_mangosteens_guavas,"['Southern Africa', -0.8790774489832954]"
mangoes_mangosteens_guavas,"['Central America', -0.8828477487776776]"
mangoes_mangosteens_guavas,"['Asia', -0.779033724767468]"
mangoes_mangosteens_guavas,"['Southern Asia', -0.8857669785983379]"
mangoes_mangosteens_guavas,"['South-Eastern Asia', -0.8553436195917518]"
olives,"['World', -0.8017986139259797]"
olives,"['Asia', -0.833497174398588]"
olives,"['Southern Asia', -0.7896717663771775]"
olives,"['Southern Europe', 0.7605592971723354]"
olives,"['Western Europe', 0.7546053721544819]"
olives,"['Oceania', 0.9193376330191558]"
strawberries,"['Eastern Africa', 0.7924386517233308]"
strawberries,"['Southern Africa', 0.7080892916066537]"
strawberries,"['Central America', 0.7042694941385736]"
strawberries,"['Asia', -0.7218465273228036]"
strawberries,"['Southern Asia', -0.7599555721990516]"
strawberries,"['Oceania', 0.867496983236412]"
pumpkins_squash_and_gourds,"['Eastern Africa', -0.7462399508062243]"
pumpkins_squash_and_gourds,"['Northern America', -0.844413690685256]"
pumpkins_squash_and_gourds,"['Central America', -0.7808652691019512]"
pumpkins_squash_and_gourds,"['Caribbean', -0.8852574069623725]"
pumpkins_squash_and_gourds,"['South-Eastern Asia', -0.7024971069696279]"
pumpkins_squash_and_gourds,"['Europe', 0.7329537729084866]"
pumpkins_squash_and_gourds,"['Northern Europe', 0.9505116288038561]"
pumpkins_squash_and_gourds,"['Melanesia', 0.9836325278984784]"
millet,"['Middle Africa', 0.7435788252683805]"
millet,"['Central America', -0.7354229408196447]"
millet,"['Central Asia', -0.7539934702664951]"
avocados,"['World', -0.8867410497233648]"
avocados,"['Eastern Africa', -0.7734658665876568]"
avocados,"['Americas', -0.7654763811949848]"
avocados,"['Northern America', -0.7200050454983336]"
avocados,"['Central America', -0.7729176062952129]"
avocados,"['Asia', 0.7543034060534389]"
avocados,"['Southern Europe', 0.8523453250372193]"
avocados,"['Western Europe', -0.7752327848915929]"
avocados,"['Oceania', 0.7143998218819391]"
fruit_tropical_fresh_nes,"['World', -0.8493967163837137]"
fruit_tropical_fresh_nes,"['Americas', -0.770848705183721]"
fruit_tropical_fresh_nes,"['South-Eastern Asia', -0.8744497475294808]"
plantains,"['World', -0.7171902873331161]"
plantains,"['Eastern Africa', -0.7348723856265499]"
plantains,"['Central America', -0.8334372746332117]"
plantains,"['South-Eastern Asia', -0.8820025290838982]"
coconuts,"['Eastern Africa', 0.8663326604774835]"
coconuts,"['Oceania', -0.7520165364757384]"
beans_green,"['World', -0.7538309604498671]"
beans_green,"['Southern Africa', 0.8586226243067825]"
beans_green,"['Central America', -0.7094742512525511]"
beans_green,"['Asia', -0.7637242258549535]"
beans_green,"['Southern Asia', -0.7838891646561944]"
beans_green,"['Southern Europe', -0.8141440211967219]"
buckwheat,"['Northern America', 0.7183078607013546]"
buckwheat,"['South America', -0.7741105990747701]"
buckwheat,"['Asia', -0.930655467928134]"
buckwheat,"['Northern Europe', 0.825945931815834]"
buckwheat,"['Western Europe', 0.8617051338248571]"
triticale,"['World', -0.7756264296250802]"
triticale,"['Western Asia', 0.9974612918225649]"
triticale,"['Northern Europe', 0.7246354415130077]"
triticale,"['Western Europe', 0.811967799101942]"
apricots,"['World', -0.862739669462406]"
apricots,"['Eastern Africa', -0.773698804373308]"
apricots,"['Northern America', 0.9198003366598543]"
apricots,"['Central Asia', 0.9371434984233253]"
apricots,"['Southern Asia', -0.817008976384757]"
apricots,"['Oceania', 0.7693371778464511]"
cherries,"['World', -0.7595285124540905]"
cherries,"['Northern America', -0.9535485381152512]"
cherries,"['Central America', -0.7423285600866819]"
cherries,"['Asia', -0.7672529292673]"
cherries,"['Southern Asia', -0.8045574269656306]"
cherries,"['Western Asia', 0.7923667027698754]"
cherries,"['Southern Europe', 0.7955611759702126]"
cherries,"['Oceania', 0.7074911586555964]"
asparagus,"['World', -0.8210955641618018]"
asparagus,"['Northern America', 0.8932796279794419]"
asparagus,"['Asia', 0.8905883763924732]"
asparagus,"['South-Eastern Asia', -0.9024618001678496]"
asparagus,"['Southern Europe', -0.8194416003175682]"
asparagus,"['Oceania', -0.8221579165018955]"
papayas,"['Africa', 0.7460472493322085]"
papayas,"['Southern Africa', 0.7901393558413476]"
papayas,"['Central America', -0.7550661915028555]"
papayas,"['Caribbean', -0.888213277491484]"
papayas,"['South-Eastern Asia', -0.9284076658847814]"
peas_green,"['Northern America', 0.9152385672844836]"
peas_green,"['Central Asia', 0.8233279889488758]"
peas_green,"['Northern Europe', -0.8357151522432873]"
peas_green,"['Oceania', -0.7367175739118886]"
figs,"['Americas', 0.7585074991341466]"
figs,"['Northern America', 0.8867195363410084]"
figs,"['Central Asia', 0.8056560715886473]"
figs,"['Eastern Asia', -0.703220559340037]"
figs,"['Southern Asia', -0.7393115062690635]"
artichokes,"['World', -0.7332730866409197]"
artichokes,"['Americas', -0.8504638962701289]"
artichokes,"['Asia', -0.8378586348499005]"
artichokes,"['Central Asia', 0.9128666352766899]"
artichokes,"['Western Europe', -0.7346485543022172]"
spinach,"['World', -0.8327960886054563]"
spinach,"['Southern Asia', -0.8315206240484921]"
spinach,"['Oceania', 0.8445619387253405]"
maize_green,"['Eastern Africa', -0.7352418153173126]"
maize_green,"['Southern Africa', -0.7641771793931871]"
maize_green,"['Northern America', 0.8977348487695855]"
maize_green,"['Central America', -0.8589878171792522]"
maize_green,"['Asia', -0.7488069566042723]"
maize_green,"['Central Asia', 0.9165699778697631]"
maize_green,"['Western Asia', 0.7636818260102847]"
maize_green,"['Europe', 0.7113017736677381]"
maize_green,"['Northern Europe', 0.9785275849440027]"
maize_green,"['Western Europe', 0.7188399994712636]"
maize_green,"['Polynesia', 0.8642311332985652]"
persimmons,"['World', -0.7915967457727546]"
persimmons,"['Asia', -0.8140058615391504]"
persimmons,"['Central Asia', 0.8324267865012542]"
persimmons,"['Southern Asia', -0.7218543010498205]"
persimmons,"['Oceania', -0.860181138710809]"
blueberries,"['World', -0.9055793543598087]"
blueberries,"['Northern America', -0.9211987889764289]"
blueberries,"['Central America', 0.7789970039034181]"
cranberries,"['World', -0.7047761139101955]"
cranberries,"['Northern America', -0.8548934761934188]"
cranberries,"['Asia', -0.7509157318265184]"
cranberries,"['Western Asia', 0.7889000787362057]"
currants,"['Asia', -0.7153458071162075]"
currants,"['Western Asia', 0.8958624553253618]"
currants,"['Europe', 0.8779772346774195]"
currants,"['Northern Europe', 0.8315664334394105]"
currants,"['Southern Europe', 0.9172617129828478]"
currants,"['Oceania', 0.7638859316712053]"
quinces,"['World', -0.769738698274875]"
quinces,"['Southern Africa', 0.9254090078425493]"
quinces,"['Central America', 0.7561770558825412]"
quinces,"['Central Asia', 0.8613015947993882]"
fonio,"['World', -0.7033829242167238]"
